1.6545,0.9712
-0.1448,0.9312
1.7038,0.9317
-0.2545,0.9617
1.7024,0.9414
-0.3957,1.7609
1.8937,1.4514
-0.1440,0.9410
-0.1555,0.9406
1.7140,0.9518
-0.0172,2.0949
1.0059,-0.0088
-0.0340,0.9788
1.7048,0.9509
-0.3856,1.7703
2.1112,1.9754
-0.3746,1.4589
-0.2545,0.9804
1.6732,1.8143
1.6548,1.0119
1.3743,0.4446
1.7339,1.6353
-0.1711,0.9661
1.6724,1.0020
1.6953,2.0696
1.7060,1.4285
1.9116,2.2016
2.2630,2.0305
1.9151,1.8644
-0.0350,0.9894
1.7044,0.9737
-0.2649,1.3303
-0.1441,0.9609
-0.1534,0.9610
1.7125,0.9813
1.7042,0.9827
2.3337,2.1514
1.9433,1.7459
2.0515,1.8480
2.0066,1.9061
1.6756,1.7129
-0.3358,1.6411
-0.4186,2.0220
2.1423,2.1825
2.0535,1.9888
2.0815,1.9023
-0.3753,1.9726
-0.1251,2.0092
-0.0155,0.9116
-0.0253,1.6084
2.0245,2.0515
-0.0754,1.6494
-0.0643,1.0195
-0.0948,1.0223
-0.1958,1.0001
-0.2041,1.0005
-0.2563,1.0105
1.6869,1.0008
-0.3390,1.5358
1.6518,1.9642
-0.3770,1.8392
-0.2436,1.0189
1.6554,1.0416
-0.1949,1.0094
-0.1571,1.6855
1.6647,1.3715
1.7271,1.7686
-0.1448,0.9822
-0.2349,1.0414
-0.2474,1.0444
-0.2761,1.7922
2.0639,1.6336
-0.2644,1.0512
-0.2853,1.0496
0.5255,-0.0091
2.1723,1.9895
-0.2538,1.1109
-0.1566,0.9995
-0.2259,1.0492
1.7854,1.0623
-0.3248,1.7280
-0.1380,1.0132
-0.2449,1.0588
1.7836,1.0739
2.0353,1.6935
-0.3981,1.9285
2.1838,1.9695
-0.1793,1.0206
-0.2357,1.0604
-0.3912,1.5730
0.2758,-0.0081
1.8006,1.0814
1.6844,1.5012
0.9252,-0.0153
-0.1438,1.0019
2.0430,2.0023
-0.2654,1.0706
1.8246,1.2163
-0.3048,1.0688
1.7754,1.0938
1.7251,1.0732
1.7030,1.0619
1.6809,1.0753
-0.3447,1.4197
-0.1407,1.0112
-0.1739,1.0221
-0.3852,2.0619
1.7237,1.0526
-0.2579,1.0190
1.9540,1.7618
1.6939,0.8770
-0.2646,1.0816
-0.3054,1.0806
1.7162,1.0791
1.7853,1.9858
-0.3723,1.6372
-0.1844,1.4612
-0.1958,1.0429
1.9044,1.8629
-0.3049,1.0948
-0.3140,1.0931
-0.3245,1.0932
1.7838,1.1093
-0.1658,1.0114
2.2621,1.9856
-0.1435,1.0094
-0.2550,1.0922
1.8222,1.1162
1.7859,1.1024
2.1642,1.8718
-0.1353,1.0494
-0.1654,1.0220
-0.2091,1.0609
-0.2357,1.0801
-0.2769,1.1115
-0.2943,1.1115
-0.1344,1.0404
-0.2294,1.0816
-0.2465,1.0899
-0.2548,0.9912
-0.0176,1.9455
-0.0947,0.8505
-0.3769,1.4620
1.3539,0.4002
1.8642,1.5814
-0.0549,1.1214
-0.0760,1.1204
1.3484,0.4528
-0.1352,1.0124
-0.2155,1.0689
-0.2752,1.1203
-0.3068,1.9101
0.7556,-0.0150
-0.2098,1.5893
-0.3947,1.5025
-0.1341,1.0210
-0.2355,1.0879
-0.2610,1.1137
1.9637,1.9636
-0.3348,1.1291
1.7625,1.1421
2.0811,1.9611
-0.0656,2.0215
-0.0558,1.1324
-0.1342,1.1002
-0.1444,1.0732
-0.1588,1.0168
-0.1967,1.0504
-0.2602,1.1168
1.8522,1.1612
1.8439,1.1615
1.7559,1.1422
1.9420,1.9952
1.6696,1.1528
-0.2750,1.7221
-0.3263,1.6034
-0.3338,1.6015
2.0130,1.6818
1.7164,1.0236
-0.3631,1.5678
0.8158,-0.0089
-0.1577,0.9299
-0.1357,1.1118
1.6746,1.6439
-0.3875,2.0520
1.7620,1.1521
-0.2636,1.0434
-0.0160,1.3809
-0.0647,1.5418
-0.3720,1.6231
-0.0751,1.1406
-0.1047,1.1414
-0.1470,1.0606
-0.1385,1.0424
-0.1364,1.0326
-0.2326,1.0902
1.8455,1.1724
1.8349,1.1725
1.8130,2.0116
1.8817,2.1260
-0.3750,1.5909
-0.1541,1.1240
-0.1664,1.1087
-0.1348,1.0206
-0.2553,1.1135
-0.4149,1.9984
-0.4011,1.9878
1.7634,1.7246
1.8326,1.9573
1.6665,0.9627
1.6631,0.9819
1.6525,1.6822
1.7545,1.2020
-0.0347,0.9505
-0.0433,1.6202
-0.1679,1.1368
-0.1500,1.0511
-0.1433,1.0380
-0.1438,1.0147
-0.3254,1.1516
1.8610,1.1834
1.8434,1.1812
-0.3158,2.0724
1.6935,0.9140
-0.1404,0.9995
1.6865,1.5728
2.1138,1.8845
-0.0344,1.1605
1.7161,1.1646
1.6955,1.1507
-0.2755,1.5098
2.1849,2.0301
2.3349,2.1761
-0.3036,1.8664
-0.1969,1.1433
-0.1474,1.0434
-0.2747,1.1339
2.1149,1.8475
-0.2908,1.1505
1.6849,1.1820
1.8738,2.0114
-0.0252,1.1798
-0.0463,1.1815
-0.1811,1.1094
-0.1510,1.0507
-0.3352,1.1677
1.8141,1.2006
1.8047,1.2006
1.7535,1.1920
1.7044,1.1730
0.1767,1.2615
-0.1671,1.2513
-0.0254,1.1923
-0.0458,1.1901
-0.4048,2.0874
1.8219,1.2023
1.8048,1.2081
1.7766,1.2083
1.8438,1.1513
-0.2245,1.0000
-0.0050,1.1988
-0.0659,1.1892
-0.1157,1.1934
-0.1308,1.1693
-0.2162,1.1746
-0.3077,1.1703
-0.3361,1.1798
1.8340,1.1813
1.7624,1.2122
-0.3454,1.1390
1.7415,2.1621
-0.0958,1.2031
-0.1778,1.1704
-0.1928,1.1280
-0.2848,1.0703
-0.3466,1.1908
1.8641,1.2118
1.8543,1.2119
1.7843,1.2303
1.7708,1.2222
1.6559,1.2384
0.5952,-0.0143
-0.3989,1.8979
-0.2065,1.1506
-0.1444,1.0048
-0.1709,1.0189
-0.2946,1.0588
-0.3353,1.1928
1.8551,1.2239
1.7871,1.2390
0.6564,-0.0148
-0.1956,1.1984
1.8120,1.8368
2.0233,2.0214
-0.2233,1.1829
-0.1343,1.0284
-0.3287,1.2032
-0.3437,1.2018
-0.3658,1.2109
-0.3848,1.2103
1.8818,1.2291
1.9015,1.8698
1.7738,1.2420
1.6607,2.1505
2.0522,1.7765
-0.1524,1.0593
-0.2054,1.2106
-0.2355,1.2122
1.8843,1.2391
1.7749,1.5920
1.7837,1.2511
1.7317,1.2215
1.7149,1.2126
-0.1545,1.1997
0.3601,1.2922
2.0734,1.7629
-0.2351,1.2220
-0.3651,1.2208
1.8135,1.2634
1.6724,1.2539
1.6553,1.2625
1.7637,1.5414
1.9128,1.5303
2.1274,2.1010
-0.2641,1.0006
1.0855,-0.0160
1.3508,0.3827
2.0520,2.1166
2.0040,2.1254
-0.2051,1.2220
-0.4024,1.2262
1.7738,1.2614
1.7317,1.2408
1.6777,1.2317
1.6649,1.2619
0.8856,-0.0088
-0.2343,1.0023
-0.3754,1.8900
0.8457,-0.0088
1.8341,1.4101
-0.0351,0.6098
-0.0451,1.2406
1.9936,1.5655
-0.1729,1.2202
-0.2348,1.2314
-0.3049,1.0587
-0.2460,1.2399
-0.3949,1.2299
-0.3862,2.1223
1.8747,1.2731
1.8659,1.2719
1.8037,1.2816
1.7744,1.2714
1.6924,1.2333
2.2617,1.9639
1.7509,1.4550
1.7435,2.0998
-0.3752,1.8031
1.8519,2.0684
-0.1647,1.2313
-0.2056,1.2389
1.8848,1.2808
-0.1453,1.1937
-0.1381,0.7104
-0.1554,1.8222
1.8346,1.2826
-0.3751,1.5602
-0.1381,0.9225
0.8055,-0.0152
1.3972,0.5030
-0.1361,1.2411
-0.2248,1.2496
1.9049,1.2816
1.7330,1.2702
1.7020,1.2513
1.8125,1.6673
2.2628,2.1192
0.2275,1.3102
1.9239,1.9415
0.4954,-0.0099
1.6936,1.0008
-0.1483,1.0068
1.8936,1.2923
1.8842,1.2896
1.8342,1.3063
1.7763,1.3006
2.1254,1.7025
-0.0634,1.8286
1.0957,-0.0087
1.0761,-0.0162
-0.0175,1.9043
0.4857,-0.0094
0.2470,1.3229
1.7928,1.3066
-0.1355,1.2509
-0.1443,1.2507
-0.2315,1.2724
-0.2359,1.2776
1.8951,1.3016
1.8650,1.3034
-0.0657,1.8613
-0.0559,1.2900
-0.1651,1.2611
-0.1244,1.0140
1.7343,1.6615
2.2846,1.9708
1.8636,1.3190
1.8058,1.7635
1.6558,1.0614
0.8656,-0.0092
1.7526,1.8584
2.0757,2.2393
2.0848,1.5910
-0.0675,1.9117
2.1153,1.7362
-0.2150,1.7747
-0.1570,0.7719
-0.1348,1.2698
1.9252,1.3241
1.8527,1.3433
1.8142,2.0420
1.8236,1.3448
1.8148,1.3439
2.3095,2.1592
2.1119,1.9651
-0.2250,1.3024
-0.2346,1.3024
-0.3869,1.2509
1.9364,1.3308
1.3944,0.4851
1.8618,1.3409
-0.0854,2.0301
1.8118,1.3522
2.1162,1.6782
1.7647,1.1732
1.6539,1.3387
-0.3454,1.1297
1.8543,1.7286
-0.3578,2.0732
1.7177,0.9621
1.7036,1.5917
-0.1061,1.3094
-0.1437,1.2879
-0.1631,1.2886
-0.2559,1.3096
-0.1255,1.0182
1.8836,1.3499
1.7231,1.3098
1.7135,1.1710
1.3626,0.3991
-0.1863,0.9996
1.3535,0.3761
1.8741,1.3024
0.7955,-0.0151
-0.2051,1.1893
-0.2137,1.8434
0.7855,-0.0151
0.6762,-0.0149
1.8358,1.2009
1.9652,1.4622
2.2845,1.9936
1.9847,1.5420
1.7308,1.3232
2.0142,1.5904
1.6927,1.2209
1.6839,1.8703
1.7309,1.6448
1.8324,1.7201
0.7858,-0.0097
-0.1642,1.5246
1.9841,1.7435
-0.0133,2.0992
-0.1540,0.8700
-0.2649,1.3202
-0.2855,1.3191
1.9049,1.3621
1.8746,1.3634
1.6554,1.9396
1.6655,1.3621
-0.1432,1.0121
-0.3777,2.0717
-0.2642,1.6289
1.6847,1.1220
-0.1960,1.1511
-0.2071,1.8249
-0.1703,0.9493
1.9244,1.3109
1.7467,1.3511
1.6928,1.3228
-0.3056,1.1216
2.0546,1.8614
2.1050,1.6879
2.0837,1.6018
-0.0859,2.0614
0.4249,1.2125
0.3755,1.2110
-0.0356,1.3433
2.0618,1.8881
-0.2064,1.3313
1.8235,1.9119
-0.2442,1.3302
-0.2552,1.3302
-0.2842,1.3301
-0.3061,1.3304
1.9641,1.3738
1.6975,1.3324
-0.3705,1.6918
1.6835,1.3322
2.1318,1.8505
1.7323,1.1430
-0.0256,1.2692
1.7141,1.4438
2.0561,2.2329
2.1418,1.8404
2.0152,1.8415
-0.1544,1.1802
-0.1634,1.8539
1.7411,1.1515
1.7261,1.7998
1.7061,1.0823
2.3536,2.1833
2.0149,1.6909
1.7354,1.1930
1.3545,0.4127
1.6825,1.3207
2.0838,2.1584
1.8517,1.9427
-0.0649,1.1414
-0.0771,1.7703
-0.1644,1.7532
-0.1537,0.9915
-0.4069,2.0834
-0.3655,1.7810
1.8143,1.1406
-0.3857,1.5593
1.9216,1.8861
-0.3836,1.5215
2.1832,1.8470
1.8536,1.5701
2.1514,1.8504
-0.1051,1.0506
-0.3475,1.3816
2.0320,1.8482
1.8236,1.2614
1.8343,1.8383
-0.2543,1.4487
1.7920,1.8438
-0.3060,1.3401
-0.2857,1.1298
1.7333,1.1819
1.3451,0.4029
1.7632,2.0691
1.7746,1.4228
2.1635,2.0122
1.7119,1.8036
-0.2776,2.0005
-0.0656,1.7899
-0.0542,1.1733
-0.0634,1.9352
2.1190,2.1084
0.9858,-0.0089
1.9539,1.9735
1.6632,1.8424
2.1436,1.6927
1.8227,1.1234
1.8242,1.7664
1.9932,1.9125
-0.3767,1.5134
-0.1400,1.1293
-0.1556,1.7629
1.7649,1.3721
1.8554,1.2726
1.8439,1.9251
-0.0553,0.9099
-0.0663,1.4113
-0.3759,1.7813
2.0529,1.5504
-0.2662,1.1085
1.6632,1.1108
1.9029,1.8529
1.8742,1.8500
1.8323,1.8512
1.8044,1.8503
1.7566,1.1816
1.7415,1.8353
2.2057,1.9290
1.6945,1.1717
1.6826,1.8011
1.6754,1.1524
1.6660,1.8012
-0.3792,1.4730
1.7960,1.8946
-0.3927,1.4820
2.1024,1.9475
1.8469,1.6469
1.9937,1.4623
1.9422,1.8420
1.7942,1.6119
-0.3749,1.7329
-0.0562,1.9249
1.9260,1.6762
1.9741,2.2032
-0.2534,1.5831
-0.0190,1.8032
-0.1789,1.9787
1.9253,2.0139
1.7604,1.2197
1.7525,1.8955
-0.0852,1.7806
-0.1441,0.9013
-0.2078,1.1610
-0.2149,1.7900
-0.2761,1.8052
-0.0249,1.0943
-0.0357,1.7381
-0.3154,1.8087
-0.3149,1.1409
1.9522,1.9952
-0.3856,1.7810
-0.4112,1.7610
2.0729,1.6881
1.0258,-0.0087
2.2345,1.8603
1.6942,2.2013
2.2027,1.8605
-0.3054,2.1604
-0.3767,1.5533
1.8530,1.7016
2.1231,1.8609
2.1039,1.8622
1.7942,1.0841
2.0914,1.8630
1.8809,1.6948
1.9544,1.8720
1.9426,1.8689
-0.3654,2.0633
-0.3545,1.3911
1.8626,1.2433
1.7646,1.1829
-0.3747,1.4633
2.0053,1.5905
1.6732,1.1703
1.6653,1.8175
1.7627,1.5497
-0.3250,1.1030
-0.3360,1.7487
1.6858,2.1083
1.6922,1.4643
-0.1661,1.1705
-0.0153,1.8942
1.9417,2.1928
0.3385,1.2628
1.7549,1.2404
1.7551,1.2641
1.7426,1.8908
-0.3498,1.7773
-0.3919,1.8304
-0.1948,1.4476
2.0744,1.5816
2.0418,1.8481
1.3604,0.3946
-0.0082,1.8161
1.6839,0.9520
1.8943,1.4798
-0.3776,1.6817
2.1139,2.0020
-0.1018,1.8853
-0.1750,1.7827
-0.1841,1.1594
1.9325,1.9312
-0.2194,1.0529
-0.2475,1.8181
1.8052,1.5193
-0.3253,1.8271
-0.3758,1.8328
1.7724,2.0575
-0.3769,1.6349
-0.3940,1.5221
2.1946,1.8696
-0.3808,1.7396
-0.3722,1.7214
-0.2853,1.1206
-0.2954,1.7704
2.0850,1.8715
2.0528,1.8749
1.9658,1.8188
1.7349,0.9816
1.7229,1.6103
2.0026,1.8738
1.9938,1.8754
1.6944,1.1222
0.3151,1.2435
1.9225,1.8760
-0.3893,1.5717
-0.3667,1.7580
1.6829,1.8273
-0.3878,1.5307
0.6365,-0.0092
0.1860,1.2556
2.2115,2.0800
-0.4032,1.6923
-0.3848,1.7433
1.9219,1.7527
0.2166,1.3015
2.0827,1.8647
1.8630,1.8535
-0.2255,1.5986
0.6059,-0.0143
1.9720,1.8687
-0.0452,2.0627
1.8326,1.4922
2.0935,1.7482
-0.1458,1.6018
-0.0039,1.8281
-0.0456,1.1993
-0.0569,1.8301
-0.1633,1.3496
-0.0638,1.1709
-0.0744,1.8203
-0.0368,1.9623
-0.1668,1.7889
-0.2768,1.8335
1.8425,2.1924
-0.2864,1.8336
2.2158,1.9784
-0.2067,1.5504
-0.3430,1.8467
1.9644,1.9940
1.8139,2.1588
-0.3848,1.8294
-0.3849,1.8210
1.8002,1.6842
-0.3892,1.6973
-0.3060,1.7414
-0.3842,1.8350
-0.2347,1.9183
2.0532,1.9158
2.1042,1.8814
-0.1863,2.0296
2.0719,1.8849
1.7831,1.8711
-0.2248,1.2791
-0.2345,0.9129
1.7651,1.8715
-0.3909,1.7788
1.7448,1.8630
1.7324,1.8607
1.6918,1.8435
1.7049,1.3431
2.2348,2.0531
-0.2558,1.7701
-0.2763,1.9826
-0.1436,1.5482
0.3359,1.2827
-0.1420,1.2194
-0.3728,1.4705
2.1442,1.8336
1.7150,1.2236
-0.0850,1.1401
-0.0956,1.7740
0.7062,-0.0097
-0.3455,1.7871
-0.0349,1.2400
-0.0441,1.8910
-0.2337,1.7866
-0.0358,1.8479
-0.0541,1.2590
-0.0674,1.8428
-0.0932,1.8177
-0.3847,1.7358
-0.3764,1.6440
-0.2055,1.2022
1.9959,2.0858
-0.2973,1.8500
-0.1400,0.9914
-0.3471,1.8630
-0.3870,1.8612
-0.3794,1.6522
-0.3816,1.5496
0.8057,-0.0091
1.8021,2.1718
2.0293,1.9027
2.0219,1.9028
1.9653,1.9159
1.8828,1.8870
1.7242,1.7438
1.8318,1.8842
-0.0151,1.1392
-0.0277,1.8626
-0.2137,1.8151
1.7456,1.2096
1.7325,1.8691
1.6750,1.8569
1.9519,1.8420
1.7541,1.1600
0.6561,-0.0109
-0.2189,1.0639
-0.2239,1.7943
1.8316,1.6289
-0.3448,1.7305
-0.2544,1.7598
1.4069,0.5228
-0.2765,1.9681
1.8839,1.3023
1.7048,1.2111
2.1222,1.8474
2.1832,1.8270
0.8958,-0.0087
-0.2453,0.9996
-0.0835,1.8985
1.8944,1.2603
2.2651,1.9141
1.9328,1.8690
1.9442,1.8489
0.2345,1.2303
1.6833,1.5464
0.7060,-0.0152
-0.2673,1.8334
1.7248,1.8097
-0.3844,2.0416
-0.0247,1.2118
-0.0379,1.8642
-0.2058,1.0327
2.1759,1.8302
2.0655,1.6015
-0.0763,1.2197
-0.0849,1.8487
-0.0845,1.1933
-0.0949,1.8377
2.1634,1.8603
2.1015,1.8016
-0.2456,1.8659
-0.1743,1.7616
1.6842,1.4715
-0.3446,1.7402
-0.3917,1.7316
-0.2062,1.9336
2.2247,1.8937
-0.3488,1.7427
-0.3892,1.6112
-0.3829,1.5021
2.2127,1.9146
-0.0647,1.2129
2.1928,1.9147
-0.1045,0.8894
-0.1152,1.5207
-0.1554,0.9008
2.1329,1.9152
1.6953,0.9914
-0.1375,1.0278
2.1252,1.9184
1.7633,1.5922
2.0253,1.9192
1.9830,1.9318
-0.0271,2.1183
1.8054,1.4135
1.9840,1.9846
1.7262,1.0205
1.7115,1.6347
-0.0343,1.9146
2.2547,2.0152
1.7746,1.8916
1.7392,1.2379
1.7204,1.8729
1.9219,1.7999
-0.3835,1.8643
0.4163,1.2329
1.9433,1.5944
1.0857,-0.0086
1.8649,1.7198
-0.3266,2.1586
-0.3869,2.1489
1.7924,2.1590
1.8036,1.4888
-0.3063,1.6516
-0.3559,1.2099
2.0645,1.8849
-0.0744,1.0607
-0.0865,1.7150
-0.0348,1.2111
2.2547,2.1000
-0.1738,1.4637
-0.0939,1.8636
-0.3822,1.5606
-0.1091,1.8414
1.0656,-0.0090
-0.1662,1.8255
0.3586,1.3019
2.0818,1.8848
-0.0677,1.9513
-0.1383,0.8205
-0.3970,2.0088
1.7934,1.2007
1.7851,1.8323
-0.2844,1.3620
-0.3916,1.8101
-0.3848,1.7024
2.0554,1.8150
1.7349,2.0125
-0.3764,1.6548
1.8948,1.7840
2.2532,1.9318
1.8736,1.8703
2.2231,1.9321
2.1338,1.9344
2.1249,1.9361
2.1148,1.9361
-0.3828,1.6103
2.0237,1.5883
2.0825,1.9332
-0.2473,2.0003
1.6635,1.8897
1.6738,1.2614
1.7628,1.6108
1.9958,1.9477
1.9636,1.9448
1.8434,1.9118
1.8236,1.2925
2.0642,1.9549
0.3367,1.3141
-0.2765,1.8193
-0.1963,1.1910
-0.0546,1.2310
-0.0644,1.8745
1.7311,1.2324
2.3653,2.1426
1.9459,1.3608
1.9336,1.8590
-0.1290,1.3444
1.8334,1.6199
1.7554,1.0203
-0.3180,1.6602
2.0440,2.1210
-0.0653,0.7220
-0.4005,1.7743
-0.0907,2.0245
1.8762,1.3139
1.6843,0.8770
1.6732,1.4975
-0.2470,1.7168
-0.0170,2.0797
-0.4182,1.9822
0.9557,-0.0089
1.7149,1.8297
-0.3906,1.8096
-0.2250,1.2407
-0.0458,1.4332
-0.3367,1.5881
2.0847,1.9477
-0.2575,1.8192
1.8129,2.1717
-0.0868,1.7012
1.9145,2.1889
-0.1737,1.9205
-0.3747,1.5806
1.7020,1.4988
2.1445,1.9317
1.8636,1.7285
-0.0156,1.8841
1.6651,1.0691
-0.0630,1.2544
-0.0758,1.8830
-0.0572,1.8644
1.9636,1.9847
1.6775,1.0519
2.2125,1.8806
-0.0159,1.1620
-0.0241,1.8315
-0.2480,1.8892
-0.2577,1.8893
-0.1213,1.0126
-0.2748,1.7710
-0.3721,1.4908
-0.3921,1.8275
-0.3979,1.7921
-0.3825,1.7133
-0.3828,1.6894
1.7353,2.0223
-0.3771,1.6302
-0.3782,1.5527
1.7634,1.6293
-0.3786,1.5362
2.2412,1.9464
2.2336,1.9465
2.2222,1.9466
2.1730,1.9363
-0.2878,2.0706
2.2247,2.0723
-0.2457,1.3413
2.0128,1.9621
1.9435,1.9488
-0.1329,1.0210
1.8843,1.9386
1.9721,1.8318
1.8058,1.2520
-0.2960,1.4112
2.0335,1.6319
1.6552,1.0208
1.8636,1.5984
1.6544,1.8904
2.1423,1.8012
-0.3859,1.4693
0.3083,1.3189
1.3968,0.5422
-0.3809,1.6787
2.1213,2.0091
1.9929,2.1948
1.7466,1.3946
-0.2057,1.3099
-0.2372,1.7934
0.9756,-0.0088
-0.0250,1.1620
-0.0350,1.8185
-0.3860,2.0674
1.0756,-0.0090
1.7716,1.6458
1.7813,1.2008
1.7638,1.8512
1.6865,0.9041
1.7384,1.6499
-0.3759,1.4864
1.6823,1.1420
1.6726,1.1619
1.6608,1.7924
1.3516,0.4731
1.7218,1.4840
-0.3868,1.6676
2.0439,2.1866
2.0527,1.5608
-0.0257,1.2588
2.3743,2.2088
-0.0152,1.0680
-0.0261,1.7969
-0.1072,1.8806
-0.1262,1.8621
-0.1980,1.4889
1.8624,1.1909
1.8645,1.3732
1.8542,1.9133
-0.1867,1.4905
-0.1950,1.8717
1.8046,1.2174
2.0034,1.9947
1.7972,1.7765
-0.3177,1.8966
-0.3363,1.9000
-0.2379,1.2719
-0.2444,1.8775
1.8020,1.9047
1.8146,1.2715
-0.1288,1.0057
-0.0952,1.4026
-0.3932,1.8019
-0.2355,2.0482
-0.2249,1.4037
-0.3844,1.7299
-0.3796,1.6907
-0.3166,1.9102
1.7435,1.3827
-0.3764,1.6688
-0.3844,1.6014
-0.3759,1.5646
2.2148,2.1436
2.2915,1.9594
2.0629,2.0323
2.0340,1.9711
2.1064,2.0849
1.9345,1.5944
-0.1177,1.9749
-0.1143,1.1298
1.9047,1.3732
1.8627,1.9442
-0.4232,1.9994
1.7848,1.9400
1.7469,1.3345
1.7363,1.9095
-0.3674,2.1094
1.7297,1.9064
1.7142,1.2619
1.6954,1.8922
-0.1549,1.2597
-0.1652,1.9274
2.1316,1.8712
2.0748,1.6451
-0.2951,1.1495
-0.3755,1.5221
-0.3720,1.5045
1.8354,1.8943
1.3976,0.5230
1.9836,1.6505
-0.2458,1.0969
2.2758,1.9317
1.8969,1.3465
1.8835,1.9666
1.6977,1.7823
1.7327,1.2846
1.7248,1.9150
1.8951,1.3619
1.6940,1.4005
-0.0358,1.1918
-0.0476,1.8643
1.3484,0.5334
1.7946,1.3422
-0.4064,1.7331
1.7955,2.0957
2.0161,2.2195
1.9620,1.9304
-0.1607,1.0951
2.0837,2.0742
1.8836,1.9002
-0.3854,1.6745
-0.4142,1.9713
1.6758,1.5120
-0.0468,1.9046
2.0541,1.8411
-0.0351,0.6008
-0.0640,1.2730
-0.0744,1.9000
2.1158,2.1446
-0.1270,1.8796
-0.3742,1.7592
-0.1853,1.4698
-0.1554,1.8671
-0.1677,1.8736
-0.3582,1.2503
1.6548,1.8105
1.8096,1.5163
1.8443,1.4619
2.3037,2.2118
-0.3981,1.8819
-0.2560,1.6184
2.1249,2.0299
-0.3842,1.6233
-0.3786,1.6002
-0.3751,1.5715
2.2413,1.9712
2.2110,1.9682
2.0846,2.1127
-0.3757,1.7116
-0.1854,1.5103
